Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
Q8IMN5	GR98D_DROME	reviewed	Putative gustatory receptor 98d	GO:0005886; GO:0007165; GO:0016021; GO:0030424; GO:0030425; GO:0033038; GO:0033041; GO:0043025	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9VHP0	DDX3_DROME	reviewed	ATP-dependent RNA helicase bel (EC 3.6.4.13) (Protein belle)	GO:0000070; GO:0002168; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0007276; GO:0007283; GO:0010468; GO:0016246; GO:0016442; GO:0030154; GO:0035072; GO:0036098; GO:0043025; GO:0043186; GO:0048477	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15572142}. Note=In nurse cells, follicle cells, and within the oocyte. Vas and bel colocalize in the perinuclear region of nurse cells.
Q9VAQ5	DIM1_DROME	reviewed	Probable dimethyladenosine transferase (EC 2.1.1.183) (Probable 18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase) (Probable 18S rRNA dimethylase) (Probable S-adenosylmethionine-6-N',N'-adenosyl(rRNA) dimethyltransferase)	GO:0000179; GO:0003723; GO:0005730; GO:0005759; GO:0031167; GO:0052909	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.
P20829	ENV2_DROME	reviewed	Retrovirus-related Env polyprotein from transposon 297		
Q9V4W1	GLE1_DROME	reviewed	Nucleoporin Gle1	GO:0000822; GO:0005543; GO:0005643; GO:0005737; GO:0006406; GO:0006446; GO:0006449; GO:0016973; GO:0031369; GO:0044614	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus, nuclear pore complex {ECO:0000250}.
Q0E940	EIF3B_DROME	reviewed	Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9)	GO:0001732; GO:0003729; GO:0003743; GO:0005829; GO:0005852; GO:0006413; GO:0006446; GO:0016282; GO:0030707; GO:0031369; GO:0033290	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03001}.
P42787	CBPD_DROME	reviewed	Carboxypeptidase D (EC 3.4.17.22) (Metallocarboxypeptidase D) (Protein silver)	GO:0001933; GO:0004180; GO:0004181; GO:0004185; GO:0005576; GO:0005615; GO:0006518; GO:0007476; GO:0007616; GO:0008270; GO:0012505; GO:0016021; GO:0016485; GO:0030838; GO:0042302; GO:0048471	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
P32027	CROC_DROME	reviewed	Fork head domain-containing protein crocodile (FKH protein FD1)	GO:0000981; GO:0003677; GO:0005634; GO:0006357; GO:0007380; GO:0009653; GO:0030154; GO:0043565	SUBCELLULAR LOCATION: Nucleus.
Q9VCW1	CP6D4_DROME	reviewed	Probable cytochrome P450 6d4 (EC 1.14.-.-) (CYPVID4)	GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Microsome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q24255	BARH1_DROME	reviewed	Homeobox protein B-H1 (Homeobox protein BarH1)	GO:0000122; GO:0000977; GO:0000981; GO:0001228; GO:0001751; GO:0005634; GO:0006357; GO:0007399; GO:0007455; GO:0007479; GO:0007601; GO:0008052; GO:0008057; GO:0008407; GO:0009888; GO:0045892; GO:0048513; GO:0050896	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q9W0K4	BAB2_DROME	reviewed	Protein bric-a-brac 2	GO:0003680; GO:0003700; GO:0005634; GO:0005700; GO:0006351; GO:0006355; GO:0006357; GO:0007455; GO:0007478; GO:0061040; GO:2000736	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00320, ECO:0000269|PubMed:11973274}.
Q9VUQ5	AGO2_DROME	reviewed	Protein argonaute-2	GO:0004521; GO:0005634; GO:0005737; GO:0005829; GO:0007279; GO:0007349; GO:0007367; GO:0009047; GO:0010526; GO:0016032; GO:0016246; GO:0016442; GO:0030422; GO:0030423; GO:0033227; GO:0035087; GO:0035190; GO:0035195; GO:0035197; GO:0045071; GO:0046872; GO:0051607; GO:0070578; GO:0070868; GO:0071598; GO:0098586; GO:1990124	SUBCELLULAR LOCATION: Cytoplasm, Cytoplasmic ribonucleoprotein granule {ECO:0000269|PubMed:17178403}.
Q9VTU1	APG12_DROME	reviewed	Autophagy protein 12-like (APG12-like)	GO:0000045; GO:0000422; GO:0006501; GO:0006914; GO:0009267; GO:0016236; GO:0019776; GO:0031386; GO:0034045; GO:0034274; GO:0035096; GO:0061723	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P09087	ABDB_DROME	reviewed	Homeobox protein abdominal-B (Infraabdominal 7) (IAB-7) (P3) (PH189)	GO:0000976; GO:0000980; GO:0003700; GO:0005634; GO:0005704; GO:0007280; GO:0007379; GO:0007385; GO:0007424; GO:0007431; GO:0007484; GO:0007486; GO:0007494; GO:0007506; GO:0007507; GO:0007548; GO:0007621; GO:0008354; GO:0008584; GO:0009997; GO:0030539; GO:0030540; GO:0035215; GO:0035224; GO:0035225; GO:0035261; GO:0035263; GO:0035277; GO:0045705; GO:0045843; GO:0045944; GO:0046693; GO:0048066; GO:0048071; GO:0048087; GO:0048094; GO:0061101; GO:1902339	SUBCELLULAR LOCATION: Nucleus.
Q9V3Y2	DRE2_DROME	reviewed	Anamorsin homolog (Fe-S cluster assembly protein DRE2 homolog)	GO:0005737; GO:0005758; GO:0009055; GO:0016226; GO:0030707; GO:0043066; GO:0046872; GO:0051537; GO:0051539	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03115}. Mitochondrion intermembrane space {ECO:0000255|HAMAP-Rule:MF_03115}.
P23128	DDX6_DROME	reviewed	ATP-dependent RNA helicase me31b (EC 3.6.4.13) (Maternal expression at 31B)	GO:0000932; GO:0003723; GO:0003724; GO:0003729; GO:0005524; GO:0005737; GO:0005783; GO:0007279; GO:0010494; GO:0030707; GO:0033962; GO:0034063; GO:0035195; GO:0036464; GO:0043025; GO:0043186; GO:0046959; GO:0050688; GO:0060148; GO:0071598; GO:0071683; GO:0090328; GO:0098794; GO:0150011; GO:1905618; GO:1990120; GO:1990124; GO:2000766	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11546740, ECO:0000269|PubMed:18590813, ECO:0000269|PubMed:28945271}. Cytoplasm, Cytoplasmic ribonucleoprotein granule {ECO:0000269|PubMed:11546740, ECO:0000269|PubMed:16256742, ECO:0000269|PubMed:17178403, ECO:0000269|PubMed:18590813, ECO:0000269|PubMed:21267420, ECO:0000269|PubMed:21447556, ECO:0000269|PubMed:28945271}. Cytoplasm, P-body {ECO:0000269|PubMed:17982591, ECO:0000269|PubMed:21447556, ECO:0000269|PubMed:28945271}. Endoplasmic reticulum {ECO:0000269|PubMed:16256742}. Cell projection, dendrite {ECO:0000269|PubMed:21267420}. Note=Component of a variety of germ granule ribonucleoprotein complexes (RNPs) including the nuage of nurse cells, sponge bodies of nurse cells and early egg chambers in oocytes, as well as polar granules in the germ plasm at the posterior pole of mid-late stage oocytes and in early embryos (PubMed:11546740, PubMed:18590813, PubMed:21447556, PubMed:28945271, PubMed:21267420). Component of an RNP that localizes to discrete subdomains of the ER cytoplasmic surface (PubMed:21267420, PubMed:16256742). Also present in cytoplasmic granules in the cell bodies and neuropil area of the antennal lobes (PubMed:21267420). In the olfactory sensory and projection neurons, granules appear to predominately localize to postsynaptic dendrites (PubMed:21267420). {ECO:0000269|PubMed:11546740, ECO:0000269|PubMed:16256742, ECO:0000269|PubMed:18590813, ECO:0000269|PubMed:21267420, ECO:0000269|PubMed:21447556, ECO:0000269|PubMed:28945271}.
P25028	FSYA_DROME	reviewed	Mitosis initiation protein fs(1)Ya	GO:0000278; GO:0005635; GO:0005652; GO:0005654; GO:0005737; GO:0006260; GO:0006333; GO:0006997; GO:0007344; GO:0030261; GO:0051301	SUBCELLULAR LOCATION: Nucleus envelope. Nucleus, nucleoplasm. Cytoplasm. Note=In the nuclear envelope during interphase to metaphase. And in the nucleoplasm and cytoplasm during anaphase and telophase.
P51140	DSH_DROME	reviewed	Segment polarity protein dishevelled	GO:0000132; GO:0001736; GO:0001737; GO:0001745; GO:0001751; GO:0005109; GO:0005623; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0007164; GO:0007298; GO:0007367; GO:0007391; GO:0007411; GO:0007435; GO:0008045; GO:0008585; GO:0008587; GO:0016201; GO:0016477; GO:0019904; GO:0030159; GO:0030707; GO:0031290; GO:0032231; GO:0035019; GO:0035159; GO:0035309; GO:0035317; GO:0035556; GO:0042067; GO:0045179; GO:0045198; GO:0045773; GO:0048076; GO:0048477; GO:0048675; GO:0048730; GO:0060070; GO:0060071; GO:0060250; GO:0060914; GO:0070300; GO:0090163; GO:1902669	SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Membrane; Peripheral membrane protein. Note=Associated with the membrane when hyperphosphorylated.
O77410	EIF3E_DROME	reviewed	Eukaryotic translation initiation factor 3 subunit E (eIF3e) (Eukaryotic translation initiation factor 3 subunit 6)	GO:0001732; GO:0003743; GO:0005634; GO:0005783; GO:0005852; GO:0006413; GO:0016282; GO:0033290; GO:0043231; GO:0071540	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03004, ECO:0000269|PubMed:28505193}. Microsome {ECO:0000269|PubMed:10375641}. Endoplasmic reticulum {ECO:0000269|PubMed:10375641}. Note=Uniformly distributed in interphase and mitotic cells. {ECO:0000269|PubMed:28505193}.
O18412	FZO_DROME	reviewed	Transmembrane GTPase fzo (EC 3.6.5.-) (Protein fuzzy onions)	GO:0003924; GO:0005525; GO:0005740; GO:0007275; GO:0007283; GO:0007287; GO:0008053; GO:0016021; GO:0030382; GO:0031306; GO:0051646	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:9230308}; Multi-pass membrane protein {ECO:0000269|PubMed:9230308}.
Q9VH89	DALMA_DROME	reviewed	Protein dalmatian (Sororin ortholog)	GO:0000785; GO:0000792; GO:0005634; GO:0007064; GO:0007399; GO:0007422; GO:0007428; GO:0007431; GO:0043066; GO:0051301; GO:0060438; GO:0071478	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Chromosome {ECO:0000305}.
P04657	CYC1_DROME	reviewed	Cytochrome c-1 (Cytochrome c-distal)	GO:0005739; GO:0005743; GO:0005758; GO:0005829; GO:0006119; GO:0006122; GO:0006123; GO:0006919; GO:0007291; GO:0009055; GO:0020037; GO:0046669; GO:0046872; GO:0070469	SUBCELLULAR LOCATION: Mitochondrion intermembrane space. Note=Loosely associated with the inner membrane.
Q9V629	CUFF_DROME	reviewed	Protein cutoff	GO:0005634; GO:0005694; GO:0005737; GO:0009953; GO:0030422; GO:0030717; GO:0030719; GO:0030723; GO:0030727; GO:0034587; GO:0048471; GO:0048477	SUBCELLULAR LOCATION: Cytoplasm. Chromosome. Note=Localised to perinuclear puncta in the nurse cells of younger egg chambers. Accumulates at centromeric/pericentromeric positions in germ-cell nuclei and strongly colocalizes with the major heterochromatic domains.
Q9W385	FRDA_DROME	reviewed	Frataxin homolog, mitochondrial (Dfh) (EC 1.16.3.1)	GO:0004322; GO:0005623; GO:0005739; GO:0006694; GO:0006783; GO:0006811; GO:0006879; GO:0006979; GO:0007005; GO:0008198; GO:0008199; GO:0008340; GO:0008344; GO:0010039; GO:0016042; GO:0016226; GO:0018283; GO:0019896; GO:0034986; GO:0042542; GO:0045823; GO:0045998; GO:0051537; GO:0051881; GO:1903862; GO:1904115; GO:1990221	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q16595}.
Q9XZ14	GOE_DROME	reviewed	Protein gone early	GO:0004222; GO:0005886; GO:0016021; GO:0048477; GO:2000737	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:25420147}; Single-pass type II membrane protein {ECO:0000255}. Note=Not uniformly present at the cell membrane but is concentrated at the interface between germ cells. {ECO:0000269|PubMed:25420147}.
Q9VZF4	FBXW7_DROME	reviewed	F-box/WD repeat-containing protein 7 (F-box and WD-40 domain-containing protein 7) (Protein archipelago)	GO:0005634; GO:0007088; GO:0007096; GO:0007411; GO:0007419; GO:0016567; GO:0019005; GO:0030162; GO:0030332; GO:0031146; GO:0035147; GO:0042023; GO:0045571; GO:0045926; GO:0060253; GO:0060438; GO:0071456; GO:1900038; GO:1903146; GO:1990381	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q7JZB4	GMPPB_DROME	reviewed	Mannose-1-phosphate guanyltransferase beta (EC 2.7.7.13) (GDP-mannose pyrophosphorylase B) (GTP-mannose-1-phosphate guanylyltransferase beta)	GO:0004475; GO:0005525; GO:0009298; GO:0035167	
Q24311	CUL1_DROME	reviewed	Cullin homolog 1 (Lin-19 homolog protein)	GO:0005634; GO:0005829; GO:0006511; GO:0014067; GO:0016567; GO:0019005; GO:0030163; GO:0031146; GO:0031398; GO:0031461; GO:0031625; GO:0032007; GO:0032436; GO:0043066; GO:0043161; GO:0045879; GO:0046627; GO:0090090; GO:1904801	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20392747}. Note=In the spermatid, colocalizes with ntc at the actin-based individualization complex and the cystic bulge.
P40807	DCOR1_DROME	reviewed	Ornithine decarboxylase 1 (ODC) (EC 4.1.1.17)	GO:0004586; GO:0005737; GO:0033387	
Q9VSL7	FOI_DROME	reviewed	Zinc transporter foi (Protein fear-of-intimacy) (Protein kastchen)	GO:0005385; GO:0005623; GO:0005886; GO:0005887; GO:0006829; GO:0006882; GO:0007280; GO:0007417; GO:0007506; GO:0008354; GO:0008406; GO:0009986; GO:0016323; GO:0016477; GO:0030154; GO:0035147; GO:0035262; GO:0071578	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12702650, ECO:0000269|PubMed:15464587, ECO:0000269|PubMed:15509557}; Multi-pass membrane protein {ECO:0000269|PubMed:12702650, ECO:0000269|PubMed:15464587, ECO:0000269|PubMed:15509557}.
P29844	BIP_DROME	reviewed	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein homolog) (GRP-78 homolog) (Binding-immunoglobulin protein homolog) (BiP) (Heat shock 70 kDa protein cognate 3) (Heat shock protein cognate 72)	GO:0005524; GO:0005615; GO:0005634; GO:0005737; GO:0005783; GO:0005788; GO:0006986; GO:0012505; GO:0016020; GO:0016246; GO:0016887; GO:0030431; GO:0030433; GO:0030968; GO:0031072; GO:0034605; GO:0034620; GO:0034663; GO:0034976; GO:0036335; GO:0042026; GO:0042623; GO:0044183; GO:0051082; GO:0051085; GO:0051787	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000250|UniProtKB:P11021}.
Q9VK50	ACXE_DROME	reviewed	Adenylyl cyclase X E (EC 4.6.1.1)	GO:0004016; GO:0005524; GO:0005887; GO:0007189; GO:0009190; GO:0016021; GO:0046872	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
Q7K550	EIF3J_DROME	reviewed	Eukaryotic translation initiation factor 3 subunit J (eIF3j)	GO:0001732; GO:0003743; GO:0005852; GO:0006413; GO:0006446; GO:0016282; GO:0033290	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03009}.
Q9VMW9	GMDS_DROME	reviewed	GDP-mannose 4,6 dehydratase (EC 4.2.1.47) (GDP-D-mannose dehydratase) (Dm-gmd)	GO:0005737; GO:0008446; GO:0019673; GO:0042350; GO:0042351; GO:0045747; GO:0048477; GO:2000035	
Q9W4X7	EI3G1_DROME	reviewed	Eukaryotic translation initiation factor 3 subunit G-1 (Eukaryotic translation initiation factor 3 RNA-binding subunit 1) (eIF-3 RNA-binding subunit 1) (Eukaryotic translation initiation factor 3 subunit 4-1)	GO:0000278; GO:0001732; GO:0003729; GO:0003743; GO:0005852; GO:0006413; GO:0016282; GO:0033290	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03006}.
Q9VJC7	EFTS_DROME	reviewed	Elongation factor Ts, mitochondrial (EF-Ts) (EF-TsMt)	GO:0003746; GO:0005739; GO:0005759; GO:0006414; GO:0070125	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03135}.
Q9VLM5	DAD1_DROME	reviewed	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 (DAD-1) (Oligosaccharyl transferase subunit DAD1) (Defender against apoptotic cell death 1) (Defender against cell death 1)	GO:0004579; GO:0006487; GO:0006915; GO:0008250; GO:0012505; GO:0030176	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:27693235}; Multi-pass membrane protein {ECO:0000255}.
P19109	DDX17_DROME	reviewed	ATP-dependent RNA helicase p62 (EC 3.6.4.13)	GO:0000381; GO:0000398; GO:0003723; GO:0003724; GO:0003729; GO:0005524; GO:0005634; GO:0005700; GO:0005703; GO:0005730; GO:0005737; GO:0005829; GO:0006417; GO:0016246; GO:0050688; GO:0051607; GO:0071011; GO:0071013; GO:1990904	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q92841}. Nucleus, nucleolus {ECO:0000250|UniProtKB:Q92841}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q92841}. Note=In the course of bunyavirus infection, relocalizes from the nucleus to the cytosol where it binds viral RNA to antagonize replication. {ECO:0000250|UniProtKB:Q92841}.
P98149	DIF_DROME	reviewed	Dorsal-related immunity factor Dif	GO:0000122; GO:0000977; GO:0000981; GO:0001228; GO:0002225; GO:0002804; GO:0003682; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006954; GO:0006955; GO:0007249; GO:0008063; GO:0010628; GO:0034097; GO:0035070; GO:0035206; GO:0038061; GO:0045087; GO:0045944; GO:0048935; GO:0050830; GO:0050832	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17032737, ECO:0000269|PubMed:8242747}. Nucleus {ECO:0000269|PubMed:17032737, ECO:0000269|PubMed:8242747}. Note=Accumulates in the nucleus upon bacterial infection or injury. {ECO:0000269|PubMed:17032737, ECO:0000269|PubMed:8242747}.
P08736	EF1A1_DROME	reviewed	Elongation factor 1-alpha 1 (EF-1-alpha-1) (50 kDa female-specific protein)	GO:0003746; GO:0003924; GO:0005525; GO:0005737	SUBCELLULAR LOCATION: Cytoplasm.
Q95RU0	CUE_DROME	reviewed	Protein cueball	GO:0005112; GO:0005509; GO:0005886; GO:0007283; GO:0016021; GO:0045938; GO:0048477; GO:0070328	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
A1Z9L3	DHX8_DROME	reviewed	ATP-dependent RNA helicase DHX8 (EC 3.6.4.13) (Peanuts)	GO:0000381; GO:0000390; GO:0000398; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005681; GO:0006325; GO:0007419; GO:0030261; GO:0048477; GO:0071011; GO:0071013	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18981222}.
Q9VL78	FKB59_DROME	reviewed	FK506-binding protein 59 (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Rotamase) (dFKBP59)	GO:0000413; GO:0003755; GO:0005528; GO:0005737; GO:0016027; GO:0031072; GO:0050908; GO:0051924; GO:0061077	
Q9VEU6	GCYDA_DROME	reviewed	Soluble guanylate cyclase 89Da (EC 4.6.1.2)	GO:0000302; GO:0001666; GO:0004383; GO:0005525; GO:0008074; GO:0020037; GO:0038060; GO:0046872; GO:0046982	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9VPH7	ERF1_DROME	reviewed	Eukaryotic peptide chain release factor subunit 1 (Eukaryotic release factor 1) (eRF1)	GO:0002184; GO:0005829; GO:0006415; GO:0016149; GO:0018444; GO:1990825	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9VD51	DDX18_DROME	reviewed	Probable ATP-dependent RNA helicase pitchoune (EC 3.6.4.13)	GO:0000463; GO:0003723; GO:0003724; GO:0005524; GO:0005730; GO:0008283	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:9716523}.
P15278	FAS3_DROME	reviewed	Fasciclin-3 (Fasciclin III) (FAS III)	GO:0005737; GO:0005829; GO:0005886; GO:0005918; GO:0005920; GO:0007156; GO:0007411; GO:0007413; GO:0008039; GO:0016021; GO:0016200; GO:0016323; GO:0016328; GO:0030707; GO:0031594; GO:0031965; GO:0055037	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
O61305	DDX19_DROME	reviewed	DEAD-box helicase Dbp80 (EC 3.6.4.13)	GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0010494; GO:0016973; GO:0031965; GO:0044614	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus, nuclear pore complex. Nucleus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=Nuclear pore complex cytoplasmic fibrils.
M9NEY8	DMAD_DROME	reviewed	DNA N6-methyl adenine demethylase (EC 1.14.11.51) (DNA 6mA demethylase)	GO:0003677; GO:0005506; GO:0005634; GO:0006211; GO:0007281; GO:0008270; GO:0009451; GO:0035511; GO:0035514; GO:0035516; GO:0045944; GO:0070579; GO:0070989; GO:0080111; GO:1901537	
Q7KQM6	GGYF1_DROME	reviewed	GIGYF family protein CG11148	GO:0005623; GO:0010506; GO:0046716; GO:0070050	
Q8INR6	DOT1L_DROME	reviewed	Histone-lysine N-methyltransferase, H3 lysine-79 specific (EC 2.1.1.43) (DOT1-like protein) (dDOT1L) (Histone H3-K79 methyltransferase) (H3-K79-HMTase) (Protein grappa)	GO:0000077; GO:0000775; GO:0000781; GO:0005634; GO:0006342; GO:0006348; GO:0016571; GO:0031151; GO:0034729; GO:0035097; GO:0048096; GO:2000637; GO:2000677	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15371351}.
Q94899	CSN2_DROME	reviewed	COP9 signalosome complex subunit 2 (Dch2) (Signalosome subunit 2) (Alien protein)	GO:0000338; GO:0003714; GO:0005737; GO:0007275; GO:0007281; GO:0008180; GO:0008231; GO:0016922; GO:0035257; GO:0036099; GO:0042803; GO:0045892; GO:0048140; GO:0048142; GO:0050821	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:10531038}. Nucleus {ECO:0000305|PubMed:10531038}.
Q95RV2	CAV_DROME	reviewed	Telomere-binding protein cav (Anonymous fast evolving 1G5) (HP1/ORC-associated protein) (HOAP p55) (Protein caravaggio)	GO:0000723; GO:0000775; GO:0000781; GO:0000782; GO:0000784; GO:0005634; GO:0016233; GO:0042162	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11408576, ECO:0000269|PubMed:12510197, ECO:0000269|PubMed:12826664, ECO:0000269|PubMed:19181850}. Chromosome, telomere {ECO:0000269|PubMed:11408576, ECO:0000269|PubMed:12510197, ECO:0000269|PubMed:12826664, ECO:0000269|PubMed:19181850}. Note=Enriched at interphase, polytene and mitotic chromosome telomeres. Localized predominantly at telomeres and diffusely throughout regions of pericentric heterochromatin. {ECO:0000269|PubMed:11408576, ECO:0000269|PubMed:12510197, ECO:0000269|PubMed:12826664, ECO:0000269|PubMed:19181850}.
P25160	ARL1_DROME	reviewed	ADP-ribosylation factor-like protein 1	GO:0003924; GO:0005525; GO:0005737; GO:0005794; GO:0005802; GO:0006886; GO:0007030; GO:0007269; GO:0007431; GO:0016192; GO:0019904; GO:0030334; GO:0033227; GO:0033363; GO:0034067; GO:0035220; GO:0048488; GO:0060628; GO:0070861; GO:0090158; GO:0098793; GO:1903292	
